spec_id,source_file,score_label,score_column,model_family,rule,q,gate_type,threshold,z_threshold,one_way_cost_bps,split,months,net_annualized_return,net_annualized_volatility,net_sharpe,gross_annualized_return,gross_annualized_volatility,gross_sharpe,max_drawdown,average_drawdown,average_monthly_turnover,average_gross_exposure,average_net_exposure,exposure_normalized_annualized_return,exposure_normalized_sharpe,average_n_long,average_n_short,min_n_long,min_n_short,annualized_alpha,beta,alpha_tstat,alpha_beta_months,mean_rank_ic,rank_ic_tstat,rank_ic_hit_rate,rank_ic_months
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,absolute,0.02,,25.0,validation,60,0.1993004109220775,0.24839783929382633,0.8023435770966101,0.2520160581947919,0.24996692495947417,1.0081976174873932,-0.20803242569481417,-0.0435986237318485,1.4656674237003136,1.5749999999999995,1.025,0.11846368319765732,0.7302942011990392,441.18333333333334,50.03333333333333,24,0,0.008302412954598855,1.6371318982623384,0.11165030069460373,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,absolute,0.0,,25.0,test,107,0.23359610903763128,0.2147359073683748,1.087829752836363,0.2747476799874915,0.21540065570224923,1.275519236892567,-0.38542169789627845,-0.030701562707876114,1.1166011869002448,1.5999999999999996,1.0,0.14685569618698402,1.094223675857294,812.6168224299065,561.2897196261682,709,90,0.05502093300167327,1.1889248472699792,1.4364828725578995,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,absolute,0.0,,25.0,validation,60,0.16458663180531086,0.19385894840452925,0.8490019839675634,0.20250119261528732,0.19440022054712705,1.0416716197407627,-0.2171352681763159,-0.037397252168202076,1.0841347660480039,1.5999999999999994,1.0,0.10494020546557925,0.8661159576423453,676.0333333333333,363.15,651,19,-0.004063909475969983,1.4141405843879702,-0.0858395285482612,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,none,,,25.0,test,107,0.22433323090118096,0.2235272497922621,1.0036057398356035,0.2646065248468168,0.22424785799650873,1.1799734776103699,-0.3740324927749261,-0.0305238107679179,1.1009399179379313,1.6,1.0,0.14187826894774092,1.0155595370468504,812.6168224299065,811.6168224299065,709,708,0.04255397584178196,1.2323140137875923,1.0546030804717526,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,none,,,25.0,validation,60,0.13800862767436728,0.20080716398140355,0.6872694426736092,0.17350220260321048,0.20135036306536538,0.8616930208707176,-0.26030485678685245,-0.04371813850821731,1.0373811134094004,1.5999999999999994,1.0,0.08927801300352556,0.7113532105800247,676.0333333333333,675.0333333333333,651,650,-0.03346310146555411,1.4714015486987106,-0.6909235147876744,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,sign,0.0,,25.0,test,107,0.23359610903763128,0.2147359073683748,1.087829752836363,0.2747476799874915,0.21540065570224923,1.275519236892567,-0.38542169789627845,-0.030701562707876114,1.1166011869002448,1.5999999999999996,1.0,0.14685569618698402,1.094223675857294,812.6168224299065,561.2897196261682,709,90,0.05502093300167327,1.1889248472699792,1.4364828725578995,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.1__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.1,sign,0.0,,25.0,validation,60,0.16458663180531086,0.19385894840452925,0.8490019839675634,0.20250119261528732,0.19440022054712705,1.0416716197407627,-0.2171352681763159,-0.037397252168202076,1.0841347660480039,1.5999999999999994,1.0,0.10494020546557925,0.8661159576423453,676.0333333333333,363.15,651,19,-0.004063909475969983,1.4141405843879702,-0.0858395285482612,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.005,,25.0,test,107,0.2298939814214016,0.20979736253023593,1.0957906174262289,0.2645357174451439,0.21036015228262728,1.2575372026244287,-0.3751720733852638,-0.02901665781259951,0.944692178216307,1.5999999999999996,1.0,0.14439363005376937,1.1012045399414165,1624.7570093457944,418.0934579439252,1417,36,0.056149431745129194,1.1540950589175856,1.4737844903465078,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.005,,25.0,validation,60,0.17938843006803262,0.16811276599797845,1.0670720275353138,0.2116121860021527,0.16871336122615338,1.2542704647943987,-0.18954023418471577,-0.026735091381340264,0.9138532303611157,1.5999999999999994,1.0,0.11243540926845119,1.0700951457290586,1351.5166666666667,237.03333333333333,1302,6,0.023926440015949575,1.2531618589175348,0.621619813067782,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.01,,25.0,test,107,0.25284722519087377,0.21257791145710087,1.1894331986693707,0.28933383250562383,0.21313705086753662,1.3575013416388269,-0.3761326167554506,-0.026608837535631116,0.9776859481736648,1.6,1.0,0.15787080918626883,1.1882386696089284,1624.7570093457944,263.6448598130841,1417,7,0.07626488562555048,1.148429829564084,1.8869338528581354,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.01,,25.0,validation,60,0.1806650774452685,0.183478095807207,0.9846683695426274,0.21368918761866618,0.18398657488296027,1.1614390221384396,-0.18826164250952038,-0.029443431889191293,0.934670669321901,1.5949999999999995,1.005,0.11175893807935644,0.9671721454247857,1351.5166666666667,145.98333333333332,1302,0,0.018715440842512122,1.3256124892023315,0.40720801267730256,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.02,,25.0,test,107,0.3036267905518564,0.29064969671586505,1.044648571743316,0.37859425273980696,0.2917961203547651,1.2974615710432094,-0.37439749861202787,-0.03904757395397474,1.9123486359063446,1.594392523364486,1.0056074766355139,0.19570807702441728,1.070777861026677,425.77570093457945,88.11214953271028,5,0,0.11152730058372276,1.301491941096562,1.5276210900353082,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.02,,25.0,validation,60,0.19264341887493242,0.24775824685885406,0.7775459397106562,0.24714877225113874,0.24935675945974708,0.9911452682758946,-0.20803242569481406,-0.04345504075585891,1.522034465699257,1.5749999999999995,1.025,0.1145138123145959,0.7076744228739122,610.15,50.03333333333333,24,0,0.003053547734843816,1.6325446241189947,0.04115598636045791,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.0,,25.0,test,107,0.22547905437392823,0.2065800458348455,1.0914851599664759,0.25901410708433614,0.2071262743374246,1.2505130404768556,-0.3714806206190885,-0.029309440941357547,0.9178628696428087,1.5999999999999996,1.0,0.1416444849327989,1.097062279062824,1624.7570093457944,639.0280373831775,1417,90,0.0530216472294024,1.1463869278845722,1.4484039235289996,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,absolute,0.0,,25.0,validation,60,0.16493653756017368,0.17718502254496774,0.9308717813229077,0.1961355790779098,0.17772145093946368,1.1036122991406279,-0.20097205814072605,-0.033272419647691814,0.8947744902346243,1.5999999999999994,1.0,0.1043673123442963,0.9424481671891558,1351.5166666666667,387.1,1302,19,0.007006759184538141,1.303270317175615,0.16576352349320883,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,none,,,25.0,test,107,0.19393353786583845,0.22372070565075688,0.866855561275503,0.22509543265387588,0.22426650115581742,1.0036961895503178,-0.3493119326371227,-0.03186972009211685,0.8740948426851078,1.5999999999999999,1.0,0.1239379151659532,0.8863760003291148,1624.7570093457944,1623.7570093457944,1417,1416,0.015629991626834,1.2409644540878686,0.39375817134419083,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,none,,,25.0,validation,60,0.12441835186081662,0.18925786486443938,0.6574012231932044,0.15199956786483382,0.1897170281463283,0.8011909597677068,-0.26176383227725963,-0.04281189214034121,0.8178167287690967,1.5999999999999994,1.0,0.08055418466785436,0.6810110404705522,1351.5166666666667,1350.5166666666667,1302,1301,-0.03975170111871251,1.4068710363030312,-0.909230184587339,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,sign,0.0,,25.0,test,107,0.22547905437392823,0.2065800458348455,1.0914851599664759,0.25901410708433614,0.2071262743374246,1.2505130404768556,-0.3714806206190885,-0.029309440941357547,0.9178628696428087,1.5999999999999996,1.0,0.1416444849327989,1.097062279062824,1624.7570093457944,639.0280373831775,1417,90,0.0530216472294024,1.1463869278845722,1.4484039235289996,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,0.2,sign,0.0,,25.0,validation,60,0.16493653756017368,0.17718502254496774,0.9308717813229077,0.1961355790779098,0.17772145093946368,1.1036122991406279,-0.20097205814072605,-0.033272419647691814,0.8947744902346243,1.5999999999999994,1.0,0.1043673123442963,0.9424481671891558,1351.5166666666667,387.1,1302,19,0.007006759184538141,1.303270317175615,0.16576352349320883,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.25__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.25,25.0,test,107,0.1597413245940369,0.22688610958525285,0.7040595164069038,0.179851436184288,0.22720660323350378,0.7915766250836112,-0.3628469317661228,-0.039853067846737616,0.5813128861064384,1.5999999999999999,1.0,0.10390028687205621,0.732704436155995,3357.2803738317757,3135.9345794392525,2882,1622,-0.016552408747331108,1.2651610598902145,-0.4175949461432907,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.25__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.25,25.0,validation,60,0.10281538615982866,0.1743592462402237,0.5896755599538129,0.1216717035309347,0.17460259746714474,0.6968493326900814,-0.25828519647121284,-0.04112727995966525,0.570717587192514,1.5999999999999994,1.0,0.06686192302588423,0.6135555133911523,2879.633333333333,2548.7833333333333,2678,1751,-0.05307461710010315,1.3359350457110648,-1.4714830120508822,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.5__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.5,25.0,test,107,0.1846502574365747,0.22771584818376678,0.8108801337690027,0.21046218483661683,0.22817963291281623,0.9223530695968428,-0.3600244441618057,-0.03420150834145814,0.7305457280439072,1.5999999999999996,1.0,0.11873214536024568,0.8342477438069488,2615.4766355140187,2094.9532710280373,2182,1087,0.005885035618479393,1.2597914687369822,0.14456306709799388,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.5__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.5,25.0,validation,60,0.11556244041167085,0.18237362843304558,0.6336576258562352,0.1378587584627886,0.18275090509631203,0.7543533554054647,-0.25921062964782815,-0.04106073948316281,0.6673748063944592,1.5999999999999994,1.0,0.07490378275488374,0.6571457366809631,2239.9333333333334,1861.9,2105,1276,-0.04535378648610665,1.3778492888088552,-1.1376898727492737,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.75,25.0,test,107,0.21667419322800185,0.22059117437986042,0.9822432553665384,0.2486103619728426,0.2212448813773529,1.123688649541299,-0.3557857597524767,-0.029153205707662166,0.8810073501713188,1.5999999999999999,1.0,0.13715230220117736,0.994798110753059,1883.8504672897195,1235.5046728971963,1469,685,0.0382394945625093,1.2134837105480833,0.954606053331268,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,0.75,25.0,validation,60,0.13111721576057156,0.1853806990548868,0.7072862300608268,0.15794796904039754,0.18588218525949426,0.8497208531301688,-0.25466214739345705,-0.04011059039011215,0.7919065001298178,1.5999999999999994,1.0,0.08440914356502649,0.7285258411074171,1618.4333333333334,1271.9666666666667,1454,827,-0.03096000101671023,1.3787653919753229,-0.7241461456214705,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,1.0,25.0,test,107,0.23041814494377255,0.21485439134753653,1.0724386106265846,0.26906102901146145,0.21556803764322865,1.2481489925550338,-0.3710523479807586,-0.02831741421763825,1.052555172874112,1.5999999999999999,1.0,0.14493859989425428,1.0793438215358393,1198.0467289719627,782.626168224299,786,396,0.05314072800074318,1.1831988084518132,1.3660119440701186,107,0.0587546033691136,5.481688100565473,0.7289719626168224,107
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short_130_30__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,score_dl_xgb_predictions_prob_temporal_er_train,TTT,long_short_130_30,,zscore,,1.0,25.0,validation,60,0.14172364481835142,0.19035188178789783,0.7445350342071686,0.17534638886009146,0.19093498270302656,0.9183565336102865,-0.250058903450331,-0.04057951162616254,0.9811414026876245,1.5999999999999994,1.0,0.09098431048223765,0.7647673109624893,1018.8666666666667,856.1,683,444,-0.023781314749601115,1.4037289465315483,-0.527681673414627,60,0.05348923163744758,3.307934786124823,0.7166666666666667,60
