spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08281810205518703,0.06392008079356426,-0.018898021261622766,0.0773567207499412,0.06204318456968691,-0.015313536180254286,1.0705999588956203,1.0302514488399483,-0.04034851005567197,-0.016837174748197844,-0.019023258242807935,-0.002186083494610091,-0.09784438860981315,-0.06669894776524277,0.031145440844570382,0.8128012950283423,0.5991638556317549
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,none,,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
temporal_tabular_backtest__default_seed362559_classifier__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.15919018547238517,0.14007713187285442,-0.01911305359953075,0.14659262129345338,0.12259321607862979,-0.02399940521482359,1.0859358681752038,1.1426173189143733,0.056681450739169525,-0.023986142632773492,-0.023348049892849842,0.00063809273992365,-0.154493617169581,-0.12372597079691672,0.03076764637266427,0.925,0.9649173720808779
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15919018547238517,0.119543532829262,-0.03964665264312317,0.14659262129345338,0.11932808707858691,-0.027264534214866465,1.0859358681752038,1.0018054906933453,-0.08413037748185848,-0.023986142632773492,-0.026553302126771774,-0.0025671594939982827,-0.154493617169581,-0.1237259707969166,0.03076764637266438,0.8620053608401524,0.9182322460903155
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,none,,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
temporal_tabular_backtest__default_seed362559_classifier__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short_130_30,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.16465839702512164,0.16493651132613985,0.00027811430101820633,0.15472411558974447,0.13375330388061535,-0.020970811709129122,1.0642064192612237,1.2331397172316416,0.1689332979704179,-0.03498843649753268,-0.0295067843395927,0.005481652157939981,-0.19283947110844157,-0.13074814802792112,0.062091323080520455,0.8808333333333334,1.1783100302301746
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16465839702512164,0.14207954494076214,-0.022578852084359502,0.15472411558974447,0.12865952627534633,-0.026064589314398146,1.0642064192612237,1.1043064517173444,0.040100032456120704,-0.03498843649753268,-0.03543226082179964,-0.0004438243242669629,-0.19283947110844157,-0.12858356739851062,0.06425590370993095,0.8398409518732349,1.2105480658790513
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,none,,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
temporal_tabular_backtest__default_seed362559_classifier__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_classifier,long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.12354651591224908,0.11112757768817971,-0.012418938224069365,0.08922470571837755,0.07809917042844136,-0.011125535289936192,1.384667115655191,1.4229034326299375,0.03823631697474639,-0.01590606426464437,-0.015725974764896584,0.00018008949974778615,-0.08710294016726328,-0.062232223186388436,0.02487071698087484,0.8908333333333334,0.7741971846239586
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12354651591224908,0.10317015510931982,-0.02037636080292926,0.08922470571837755,0.07712002374815628,-0.01210468197022127,1.384667115655191,1.3377868690268178,-0.04688024662837331,-0.01590606426464437,-0.016908478310202514,-0.0010024140455581441,-0.08710294016726328,-0.06664179822846228,0.020461141938800997,0.8633124118806877,0.7859392683535164
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.12780526185957664,0.11135118643546216,-0.016454075424114478,0.11415798645565849,0.1063637843835079,-0.007794202072150591,1.119547268024205,1.046890039507917,-0.07265722851628786,-0.02087369696929901,-0.021458573114418438,-0.0005848761451194284,-0.11979305758208025,-0.11321778530681836,0.00657527227526189,0.9333333333333332,0.8126778553798498
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12780526185957664,0.1021996793074571,-0.025605582552119532,0.11415798645565849,0.10167318645507942,-0.012484800000579069,1.119547268024205,1.0051782861414529,-0.11436898188275202,-0.02087369696929901,-0.022012927123776956,-0.0011392301544779458,-0.11979305758208025,-0.1077607136709976,0.012032343911082655,0.8891203095222241,0.8051091832076155
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.1008985701899654,0.10026126919759859,-0.0006373009923668072,0.09436813753370919,0.07955660993606552,-0.014811527597643676,1.0692016694079978,1.260250647660478,0.19104897825248024,-0.023375407566229047,-0.019596407053732386,0.003779000512496661,-0.13017433537296297,-0.10336619490014909,0.02680814047281388,0.8908333333333333,0.7194705057558527
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1008985701899654,0.09322265101113114,-0.007675919178834256,0.09436813753370919,0.07854630175217758,-0.01582183578153161,1.0692016694079978,1.1868496534090056,0.11764798400100784,-0.023375407566229047,-0.02204165863382635,0.001333748932402696,-0.13017433537296297,-0.10669424679682804,0.023480088576134928,0.8522145266211693,0.7237474645458406
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.1008985701899654,0.10026126919759859,-0.0006373009923668072,0.09436813753370919,0.07955660993606552,-0.014811527597643676,1.0692016694079978,1.260250647660478,0.19104897825248024,-0.023375407566229047,-0.019596407053732386,0.003779000512496661,-0.13017433537296297,-0.10336619490014909,0.02680814047281388,0.8908333333333333,0.7194705057558527
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1008985701899654,0.09322265101113114,-0.007675919178834256,0.09436813753370919,0.07854630175217758,-0.01582183578153161,1.0692016694079978,1.1868496534090056,0.11764798400100784,-0.023375407566229047,-0.02204165863382635,0.001333748932402696,-0.13017433537296297,-0.10669424679682804,0.023480088576134928,0.8522145266211693,0.7237474645458406
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.12184546837533916,0.1122251956441862,-0.009620272731152957,0.08840846690550899,0.0783894043211166,-0.01001906258439239,1.3782103981688503,1.4316373062928722,0.053426908124021955,-0.016716220040880116,-0.01680615419084969,-8.99341499695748e-05,-0.08668500252941924,-0.06548104399823873,0.02120395853118051,0.8983333333333333,0.7021559810396562
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12184546837533916,0.10305241363199502,-0.01879305474334414,0.08840846690550899,0.07731062156028465,-0.011097845345224344,1.3782103981688503,1.3329657885577553,-0.045244609611095,-0.016716220040880116,-0.018597539352317286,-0.0018813193114371705,-0.08668500252941924,-0.07262544417105199,0.014059558358367252,0.8648815773876899,0.7145269603535961
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.12632878293731387,0.10965467903558257,-0.016674103901731296,0.11205025464823296,0.10446012518161149,-0.007590129466621465,1.1274296817433076,1.049727624248391,-0.07770205749491654,-0.020625322370623443,-0.02132710819449927,-0.0007017858238758286,-0.1145482573686345,-0.10786320120373538,0.006685056164899117,0.9308333333333333,0.7457903791065958
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12632878293731387,0.09998406178540065,-0.02634472115191322,0.11205025464823296,0.09925238939365122,-0.012797865254581736,1.1274296817433076,1.0073718365494204,-0.12005784519388718,-0.020625322370623443,-0.022048302820810377,-0.0014229804501869336,-0.1145482573686345,-0.10124186985156292,0.013306387517071583,0.8856465928176325,0.7400158232151743
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.10196414036042944,0.09920973652800846,-0.002754403832420982,0.09092956001840578,0.07763170878267202,-0.013297851235733765,1.1213530598827275,1.277953790837499,0.15660073095477145,-0.023549342993561848,-0.020516951264790983,0.0030323917287708654,-0.1335736217122061,-0.10753921444245884,0.02603440726974726,0.8875,0.6597406475570247
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.10196414036042944,0.08800944496526308,-0.013954695395166361,0.09092956001840578,0.07851547612184952,-0.012414083896556266,1.1213530598827275,1.12091843942562,-0.0004346204571075152,-0.023549342993561848,-0.02471786050553553,-0.001168517511973683,-0.1335736217122061,-0.12059516332454367,0.012978458387662428,0.8393434598887561,0.6743890801498919
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.10196414036042944,0.09920973652800846,-0.002754403832420982,0.09092956001840578,0.07763170878267202,-0.013297851235733765,1.1213530598827275,1.277953790837499,0.15660073095477145,-0.023549342993561848,-0.020516951264790983,0.0030323917287708654,-0.1335736217122061,-0.10753921444245884,0.02603440726974726,0.8875,0.6597406475570247
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.10196414036042944,0.08800944496526308,-0.013954695395166361,0.09092956001840578,0.07851547612184952,-0.012414083896556266,1.1213530598827275,1.12091843942562,-0.0004346204571075152,-0.023549342993561848,-0.02471786050553553,-0.001168517511973683,-0.1335736217122061,-0.12059516332454367,0.012978458387662428,0.8393434598887561,0.6743890801498919
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.17938843006803196,0.15535328382334002,-0.02403514624469194,0.1681127659979784,0.13276284289288542,-0.03534992310509297,1.0670720275353103,1.1701563512667532,0.10308432373144294,-0.0267350913813403,-0.026638254937716186,9.683644362411259e-05,-0.18954023418471588,-0.13566423779917114,0.053875996385544744,0.9149999999999999,0.9638079569512017
