run_name,score_name,split,month,rank_ic,n_stocks
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-03-31,0.5196626066925478,8148
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-04-28,0.39898069291534943,8166
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-05-31,-0.2214826883497364,8149
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-06-30,0.29492897110830374,8163
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-07-31,-0.014540461374038022,8180
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-08-31,0.325876814626415,8192
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-09-29,0.37713797306653896,8157
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-10-31,0.5492234971080944,8107
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-11-30,0.3496309911829138,8036
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-12-29,-0.46293697533583206,7954
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-01-31,0.495486902091067,7893
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-02-28,0.378236965692012,7836
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-03-30,-0.07540768466280463,7763
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-04-30,0.03784705910134861,7679
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-05-31,0.13794838346490051,7628
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-06-29,0.30443487070667513,7575
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-07-31,0.29940650816550896,7517
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-08-31,0.38416330439972035,7461
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-09-28,-0.18469296799101495,7426
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-10-31,-0.13116106917422019,7375
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-11-30,0.002111964229247023,7341
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2001-12-31,0.12556587626392066,7300
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-01-31,0.4216414217824346,7261
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-02-28,-0.03751245320864132,7225
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-03-28,0.3249419540490188,7168
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-04-30,0.2431499502714767,7139
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-05-31,0.3506338520491915,7119
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-06-28,0.22804552107574155,7084
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-07-31,0.1356210571329361,7030
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-08-30,0.3336409444171828,7002
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-09-30,-0.06375678734679366,6948
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-10-31,-0.32017591551626196,6931
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-11-29,0.37213891955860856,6927
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2002-12-31,0.020577964537422153,6894
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-01-31,0.17297561406296508,6847
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-02-28,0.09512325582049913,6795
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-03-31,-0.18671791219302505,6748
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-04-30,-0.34650246720501693,6711
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-05-30,-0.09363254816972834,6682
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-06-30,-0.08720396540795447,6648
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-07-31,-0.0820764272335331,6626
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-08-29,-0.06480662513521974,6612
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-09-30,-0.03409672008473731,6607
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-10-31,0.08164403639308299,6596
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-11-28,0.10548157177037248,6589
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2003-12-31,-0.26249713177347045,6592
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-01-30,0.194642049998722,6599
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-02-27,0.15826926395260899,6599
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-03-31,0.13255061454290928,6605
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-04-30,0.08224699260990641,6593
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-05-28,0.13286645609390071,6594
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-06-30,0.3421927888332076,6592
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-07-30,0.15443369224378842,6598
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-08-31,0.0005158864977963197,6602
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-09-30,0.0742777776285516,6607
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-10-29,-0.07049339970387761,6620
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-11-30,-0.13303081400713648,6615
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2004-12-31,0.21163388847914583,6633
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-01-31,0.12230160214562145,6623
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-02-28,0.2007491158846251,6637
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-03-31,0.22755913530124294,6636
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-04-29,-0.030640547624166507,6628
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-05-31,0.014044520538205225,6630
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-06-30,-0.048391119190108974,6652
