model,split,month,rank_ic
naive_momentum,test,2017-02-28,-0.027290838170732683
naive_momentum,test,2017-03-31,0.06591501362075847
naive_momentum,test,2017-04-28,-0.042265807031939516
naive_momentum,test,2017-05-31,0.062210862413939944
naive_momentum,test,2017-06-30,0.11825131829926426
naive_momentum,test,2017-07-31,0.07108475940706614
naive_momentum,test,2017-08-31,0.13219170325766136
naive_momentum,test,2017-09-29,0.2192080094873471
naive_momentum,test,2017-10-31,0.03712771632674328
naive_momentum,test,2017-11-30,-0.020667222496779276
naive_momentum,test,2017-12-29,0.1598607685349704
naive_momentum,test,2018-01-31,0.020983708163084872
naive_momentum,test,2018-02-28,-0.0017892151777605194
naive_momentum,test,2018-03-29,-0.03459929871355933
naive_momentum,test,2018-04-30,0.03527462936947082
naive_momentum,test,2018-05-31,-0.06420613124569578
naive_momentum,test,2018-06-29,0.10103920234034929
naive_momentum,test,2018-07-31,0.1199177110119976
naive_momentum,test,2018-08-31,-0.013401174658717173
naive_momentum,test,2018-09-28,-0.1462796302497041
naive_momentum,test,2018-10-31,0.04548928804951723
naive_momentum,test,2018-11-30,-0.062591510709773
naive_momentum,test,2018-12-31,-0.1676880100980206
naive_momentum,test,2019-01-31,0.06449958177969856
naive_momentum,test,2019-02-28,0.11394248755423426
naive_momentum,test,2019-03-29,-0.030739478300093052
naive_momentum,test,2019-04-30,0.22091313120199166
naive_momentum,test,2019-05-31,0.007366977305393229
naive_momentum,test,2019-06-28,0.16996032275964867
naive_momentum,test,2019-07-31,0.27568463560645895
naive_momentum,test,2019-08-30,-0.17597571753126404
naive_momentum,test,2019-09-30,0.05847084936145191
naive_momentum,test,2019-10-31,-0.040606785363510235
naive_momentum,test,2019-11-29,-0.07897217990654525
naive_momentum,test,2019-12-31,0.21702989672692405
naive_momentum,test,2020-01-31,-0.025368423339833364
naive_momentum,test,2020-02-28,0.0903610228235451
naive_momentum,test,2020-03-31,-0.033944503843247806
naive_momentum,test,2020-04-30,0.09312177534660854
naive_momentum,test,2020-05-29,-0.11477345896565798
naive_momentum,test,2020-06-30,0.16274189067202188
naive_momentum,test,2020-07-31,-0.01436273149427624
naive_momentum,test,2020-08-31,0.17143824993868453
naive_momentum,test,2020-09-30,-0.0545387705603041
naive_momentum,test,2020-10-30,-0.24532569869566864
naive_momentum,test,2020-11-30,-0.051744137193409326
naive_momentum,test,2020-12-31,-0.009026622894743735
naive_momentum,test,2021-01-29,-0.24191095948011443
naive_momentum,test,2021-02-26,-0.12857492344035273
naive_momentum,test,2021-03-31,0.06825156074143988
naive_momentum,test,2021-04-30,0.10263613757679954
naive_momentum,test,2021-05-28,0.005215926412626155
naive_momentum,test,2021-06-30,-0.008229280114017508
naive_momentum,test,2021-07-30,0.10568239553528737
naive_momentum,test,2021-08-31,0.023748136710663673
naive_momentum,test,2021-09-30,0.2276583780721324
naive_momentum,test,2021-10-29,-0.013883453295257555
naive_momentum,test,2021-11-30,0.2494746173070338
naive_momentum,test,2021-12-31,0.0448295463491226
naive_momentum,test,2022-01-31,0.09269599335931585
naive_momentum,test,2022-02-28,0.11966103020618302
naive_momentum,test,2022-03-31,0.273475291248533
naive_momentum,test,2022-04-29,0.1473556749731341
naive_momentum,test,2022-05-31,-0.06920694254459454
naive_momentum,test,2022-06-30,0.009283415894739196
naive_momentum,test,2022-07-29,0.08890194216581998
naive_momentum,test,2022-08-31,0.33215763612684146
naive_momentum,test,2022-09-30,0.15657445811931034
