model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_classifier_score,1991-10-31,0.04587243383407994
ft_transformer,train,prediction_ft_classifier_score,1991-11-29,0.3003783882631968
ft_transformer,train,prediction_ft_classifier_score,1991-12-31,-0.2977174919698988
ft_transformer,train,prediction_ft_classifier_score,1992-01-31,-0.009423262082267823
ft_transformer,train,prediction_ft_classifier_score,1992-02-28,0.1322408953323818
ft_transformer,train,prediction_ft_classifier_score,1992-03-31,0.24635762403877492
ft_transformer,train,prediction_ft_classifier_score,1992-04-30,0.11078379886042984
ft_transformer,train,prediction_ft_classifier_score,1992-05-29,0.20567453426533575
ft_transformer,train,prediction_ft_classifier_score,1992-06-30,0.1373724024351433
ft_transformer,train,prediction_ft_classifier_score,1992-07-31,0.1579422405057643
ft_transformer,train,prediction_ft_classifier_score,1992-08-31,0.11391986024707361
ft_transformer,train,prediction_ft_classifier_score,1992-09-30,0.07355398512324986
ft_transformer,train,prediction_ft_classifier_score,1992-10-30,-0.02839337307347745
ft_transformer,train,prediction_ft_classifier_score,1992-11-30,0.08582851003282034
ft_transformer,train,prediction_ft_classifier_score,1992-12-31,-0.05472730488756546
ft_transformer,train,prediction_ft_classifier_score,1993-01-29,0.17539934734293752
ft_transformer,train,prediction_ft_classifier_score,1993-02-26,0.12275288191634258
ft_transformer,train,prediction_ft_classifier_score,1993-03-31,0.07198830220444866
ft_transformer,train,prediction_ft_classifier_score,1993-04-30,-0.051299225182173426
ft_transformer,train,prediction_ft_classifier_score,1993-05-28,0.09244487128986142
ft_transformer,train,prediction_ft_classifier_score,1993-06-30,0.137296772464457
ft_transformer,train,prediction_ft_classifier_score,1993-07-30,0.11967594089493519
ft_transformer,train,prediction_ft_classifier_score,1993-08-31,0.04304613831268493
ft_transformer,train,prediction_ft_classifier_score,1993-09-30,-0.03896256118641129
ft_transformer,train,prediction_ft_classifier_score,1993-10-29,0.06555446811581084
ft_transformer,train,prediction_ft_classifier_score,1993-11-30,0.21371109512820635
ft_transformer,train,prediction_ft_classifier_score,1993-12-31,-0.03352861938716643
ft_transformer,train,prediction_ft_classifier_score,1994-01-31,0.08949244795021702
ft_transformer,train,prediction_ft_classifier_score,1994-02-28,0.06867000748412998
ft_transformer,train,prediction_ft_classifier_score,1994-03-31,0.2159830259562121
ft_transformer,train,prediction_ft_classifier_score,1994-04-29,0.10629019359405538
ft_transformer,train,prediction_ft_classifier_score,1994-05-31,0.1821133587395836
ft_transformer,train,prediction_ft_classifier_score,1994-06-30,0.09492092639185871
ft_transformer,train,prediction_ft_classifier_score,1994-07-29,0.05859140809873379
ft_transformer,train,prediction_ft_classifier_score,1994-08-31,-0.006190542458359521
ft_transformer,train,prediction_ft_classifier_score,1994-09-30,0.10435079255767224
ft_transformer,train,prediction_ft_classifier_score,1994-10-31,0.0980152721075909
ft_transformer,train,prediction_ft_classifier_score,1994-11-30,0.24528866048537382
ft_transformer,train,prediction_ft_classifier_score,1994-12-30,-0.03450491249327824
