model,split,month,rank_ic
gradient_boosting_reg,test,2020-04-30,0.05617732723672446
gradient_boosting_reg,test,2020-05-29,-0.014984417613002031
gradient_boosting_reg,test,2020-06-30,0.0015955802047258815
gradient_boosting_reg,test,2020-07-31,-0.0953529633673012
gradient_boosting_reg,test,2020-08-31,-0.046251673666072364
gradient_boosting_reg,test,2020-09-30,-0.13558022742045558
gradient_boosting_reg,test,2020-10-30,0.17292424842651402
gradient_boosting_reg,test,2020-11-30,-0.016228525655841358
gradient_boosting_reg,test,2020-12-31,-0.17107346708737511
gradient_boosting_reg,test,2021-01-29,-0.026923751399895952
gradient_boosting_reg,test,2021-02-26,0.19293487753839933
gradient_boosting_reg,test,2021-03-31,0.2023899176835415
gradient_boosting_reg,test,2021-04-30,0.1616422252452217
gradient_boosting_reg,test,2021-05-28,0.0713716660849356
gradient_boosting_reg,test,2021-06-30,0.10663793414048076
gradient_boosting_reg,test,2021-07-30,-0.012003986368115985
gradient_boosting_reg,test,2021-08-31,0.07129368978019929
gradient_boosting_reg,test,2021-09-30,0.1360765015165015
gradient_boosting_reg,test,2021-10-29,0.14495892892847786
gradient_boosting_reg,test,2021-11-30,-0.06629103873853846
gradient_boosting_reg,test,2021-12-31,-0.14912990256662614
gradient_boosting_reg,test,2022-01-31,0.0044853539329503134
gradient_boosting_reg,test,2022-02-28,0.0063069746877945825
gradient_boosting_reg,test,2022-03-31,0.21887406694287087
gradient_boosting_reg,test,2022-04-29,0.0683123205636213
gradient_boosting_reg,test,2022-05-31,0.025029014869549185
gradient_boosting_reg,test,2022-06-30,-0.06891382421728272
gradient_boosting_reg,test,2022-07-29,0.0773539173896065
gradient_boosting_reg,test,2022-08-31,-0.024314853633349592
gradient_boosting_reg,test,2022-09-30,0.05964008416471253
gradient_boosting_reg,test,2022-10-31,-0.18757732445185488
gradient_boosting_reg,test,2022-11-30,-0.03298557134200312
gradient_boosting_reg,test,2022-12-30,0.028600458727746865
gradient_boosting_reg,test,2023-01-31,-0.09323756191285021
gradient_boosting_reg,test,2023-02-28,0.005854866415981317
gradient_boosting_reg,test,2023-03-31,-0.192229345395159
gradient_boosting_reg,test,2023-04-28,-0.06743682938888225
gradient_boosting_reg,test,2023-05-31,0.028650423422953746
gradient_boosting_reg,test,2023-06-30,-0.1151954369571111
gradient_boosting_reg,test,2023-07-31,-0.18781094377837557
gradient_boosting_reg,test,2023-08-31,-0.002949266492997245
gradient_boosting_reg,test,2023-09-29,-0.15041298691513827
gradient_boosting_reg,test,2023-10-31,0.005532523747652138
gradient_boosting_reg,test,2023-11-30,-0.09986688425226879
gradient_boosting_reg,test,2023-12-29,-0.08636621838576665
gradient_boosting_reg,test,2024-01-31,0.06482128256205155
gradient_boosting_reg,test,2024-02-29,-0.12934828017844685
gradient_boosting_reg,test,2024-03-28,-0.12763616044539294
gradient_boosting_reg,test,2024-04-30,0.06690463861662622
gradient_boosting_reg,test,2024-05-31,0.18432894065737063
gradient_boosting_reg,test,2024-06-28,-0.04292130648969167
gradient_boosting_reg,test,2024-07-31,-0.09155272001284812
gradient_boosting_reg,test,2024-08-30,0.02150786837321625
gradient_boosting_reg,test,2024-09-30,-0.03679483520177538
gradient_boosting_reg,test,2024-10-31,-0.056818614809191925
gradient_boosting_reg,test,2024-11-29,-0.034972546578090666
gb_classifier,train,1990-01-31,0.10977969458694241
gb_classifier,train,1990-02-28,0.1299796394933769
gb_classifier,train,1990-03-30,0.08965831023099001
gb_classifier,train,1990-04-30,0.2474225254650833
gb_classifier,train,1990-05-31,0.10182322569365305
gb_classifier,train,1990-06-29,0.14558575339029517
gb_classifier,train,1990-07-31,0.21405636422819072
gb_classifier,train,1990-08-31,0.16480865033323633
gb_classifier,train,1990-09-28,0.2114822899623907
gb_classifier,train,1990-10-31,0.26033850413752213
gb_classifier,train,1990-11-30,0.3032478433194943
gb_classifier,train,1990-12-31,0.15956590041295202
gb_classifier,train,1991-01-31,0.10299493986631866
gb_classifier,train,1991-02-28,0.056207253242954745
gb_classifier,train,1991-03-28,0.047184366060866914
gb_classifier,train,1991-04-30,0.17577181167187003
gb_classifier,train,1991-05-31,0.044050587270808676
gb_classifier,train,1991-06-28,0.1894029788644368
gb_classifier,train,1991-07-31,0.17131189798570254
gb_classifier,train,1991-08-30,0.11640668155578696
gb_classifier,train,1991-09-30,0.11909284219987755
gb_classifier,train,1991-10-31,0.044921812536561086
gb_classifier,train,1991-11-29,0.3551683025798935
gb_classifier,train,1991-12-31,0.15071289410649027
gb_classifier,train,1992-01-31,0.055995315766978596
gb_classifier,train,1992-02-28,0.19094185568507363
gb_classifier,train,1992-03-31,0.3171709985318734
gb_classifier,train,1992-04-30,0.14359460837162238
gb_classifier,train,1992-05-29,0.2275817015144536
gb_classifier,train,1992-06-30,0.14586227084909134
gb_classifier,train,1992-07-31,0.15015708312705087
gb_classifier,train,1992-08-31,0.13518492029169032
gb_classifier,train,1992-09-30,0.15771645116029642
gb_classifier,train,1992-10-30,0.10866185299269059
gb_classifier,train,1992-11-30,0.1320453368440419
gb_classifier,train,1992-12-31,0.040989668953572624
gb_classifier,train,1993-01-29,0.2079800324296315
gb_classifier,train,1993-02-26,0.13523774307150097
gb_classifier,train,1993-03-31,0.052468589471766296
gb_classifier,train,1993-04-30,-0.014942272058423337
gb_classifier,train,1993-05-28,0.09341936935137198
gb_classifier,train,1993-06-30,0.1552079483573093
gb_classifier,train,1993-07-30,0.14099856025156962
gb_classifier,train,1993-08-31,0.10474793316119638
gb_classifier,train,1993-09-30,0.005764662071272304
gb_classifier,train,1993-10-29,0.08090162109333743
gb_classifier,train,1993-11-30,0.2233026649472251
gb_classifier,train,1993-12-31,0.00600761539458388
gb_classifier,train,1994-01-31,0.11119753228082895
gb_classifier,train,1994-02-28,0.06506185923990493
gb_classifier,train,1994-03-31,0.22769022707810793
gb_classifier,train,1994-04-29,0.11783406861994208
gb_classifier,train,1994-05-31,0.2001602579181209
gb_classifier,train,1994-06-30,0.10828871449053432
gb_classifier,train,1994-07-29,0.10765774193679978
gb_classifier,train,1994-08-31,0.050660234504228706
gb_classifier,train,1994-09-30,0.13030865998421298
gb_classifier,train,1994-10-31,0.17850380669444207
gb_classifier,train,1994-11-30,0.2471348445731
gb_classifier,train,1994-12-30,-0.019367132653385695
gb_classifier,train,1995-01-31,0.11999626900312468
gb_classifier,train,1995-02-28,0.10576234007414195
gb_classifier,train,1995-03-31,0.08196962992873023
gb_classifier,train,1995-04-28,0.09822638829884695
gb_classifier,train,1995-05-31,0.06949954870294701
